Mag Bin,Sector,TIC,Is Real,Comments,Rp,Tc,Depth,Duration,Tau,Rad,Mass,Teff,RA,DEC,Tmag,Vmag,Jmag
12,18,5646747,0,,14.02156448,1814.311436,0.008880617,5.546121978,1.380058055,1.35264,0.95499998,5461.25,32.70606845,27.44527959,11.7921,12.524,11.043
12,18,10429806,0,,15.81914213,1814.647608,0.006778815,3.448848313,0.292495225,1.74668,1.45,6760,28.46200614,63.23957756,11.8969,12.448,11.207
12,18,11157486,1,EB,41.0922156,1800.880555,0.032824854,9.96405657,4.850277959,2.0618899,,8054,29.60476141,60.43071278,11.9585,12.7,11.055
12,18,12004160,0,,25.58051691,1814.689026,0.048792128,2.695764137,0.502538508,1.05279,1.346,6531,31.11767008,62.73208291,11.4536,12.052,10.804
12,18,13089158,0,Blend,21.80259753,1812.955259,0.005560426,7.297395643,0.727067006,2.65804,1.3099999,6463,36.08745707,60.01619317,11.1486,12.222,10.283
12,18,13089204,0,Blend,29.40531547,1812.948851,0.018077279,8.092916049,1.287938647,1.98823,1.24,6318,36.03392224,60.00107696,11.9561,12.818,11.092
12,18,13216158,0,J,16.57045957,1802.18133,0.007432566,3.185098117,0.303844775,1.7473201,1.0700001,5895,344.041791,64.07723191,11.8202,12.82,10.942
12,18,13351352,0,,18.0557129,1812.719936,0.032737641,14.09344336,6.796629352,0.90719002,0.91799998,5325,36.56992867,61.80522475,11.5623,12.323,10.764
12,18,13532760,0,J,8.560163361,1814.602339,0.009994981,6.348814046,0.60671637,0.77839202,0.85299999,5087,36.93881565,60.15663397,11.74,12.5422,10.91
12,18,13703260,0,J,15.09849763,1814.60828,0.009413948,2.292834258,0.227641669,1.41467,1.424,6706,37.42833938,63.69846342,11.3024,11.983,10.566
12,18,13703625,0,J,13.19451074,1814.693855,0.01686858,3.060036853,0.528903403,0.92355198,0.85500002,5096,37.42469733,63.57972955,11.7168,12.522,10.881
12,18,13949576,0,Blend,28.22185826,1793.883061,0.037357317,5.945140613,1.115174538,1.32741,1.229,6285,37.9913457,62.04011575,11.9472,12.59,11.25
12,18,22661539,0,J,13.60812326,1814.814716,0.009945132,3.225127914,0.325305961,1.24051,0.96200001,5488,28.3679599,35.48710786,11.3236,11.871,10.614
12,18,22950641,0,J,18.86210442,1800.511264,0.009529583,7.22838204,0.697869318,1.75655,1.01,5675.6201,59.92518685,29.60802625,11.7895,12.874,10.737
12,18,22952254,0,J,19.85379602,1814.291032,0.015307081,7.561084326,2.756688904,1.45883,1.26,6352.8799,59.9536655,27.13055427,11.0915,11.731,10.242
12,18,22952371,0,J,40.13372054,1814.275681,0.149271117,17.06378766,15.28761954,0.944341,,5278,59.91908074,26.91138615,11.6811,12.72,10.79
12,18,22990459,0,J,24.53096434,1814.25927,0.016702589,5.467809868,1.721283264,1.7255599,1.38,6614.1401,60.13294841,27.42782265,11.0988,11.762,10.498
12,18,22995367,0,,28.70325589,1800.39542,0.044928878,12.80697599,3.208779183,1.23105,1.332,6500.5098,60.18556485,29.21280549,11.4525,12.327,10.531
12,18,22998166,0,J,13.09155047,1814.331447,0.009781017,4.534802125,0.476938345,1.20339,0.97600001,5544.2598,60.25516629,27.33123418,11.6041,12.395,10.77
12,18,22998335,0,J,10.69985775,1814.304264,0.018156904,4.424777954,0.565683906,0.72187901,0.99699998,5626.0498,60.19099655,27.21805217,11.1018,12.041,10.237
12,18,23051870,0,J,31.86399258,1814.081648,0.025005477,9.152870297,1.842703822,1.8318501,0.94,5391,60.41904011,28.26513575,11.9228,12.675,11.162
12,18,28690154,0,,14.53704035,1814.681139,0.006667824,5.166719752,0.413699004,1.61842,1.11,6009,26.63736706,39.07697473,11.7093,12.261,11.108
12,18,28694217,0,J,25.22043942,1800.686374,0.041888038,4.819119777,1.068487257,1.12025,1.13,6064.8198,26.7273771,38.08735402,11.9371,12.414,11.369
12,18,28760172,0,J,9.082533603,1800.74804,0.005646759,5.55209008,0.442210643,1.09879,1.08,5940,27.11274472,39.972968,11.5087,12.075,10.906
12,18,34822925,0,,14.40776098,1800.300622,0.010773864,9.042011733,1.716835535,1.26188,,5588.6201,46.80037383,29.65779034,11.6488,12.536,10.708
12,18,46428508,1,EB,28.99482363,1807.442336,0.022352257,7.500881194,3.823007012,1.76306,1.29,6417.2598,52.68905699,28.12161518,11.6055,12.447,10.932
12,18,49718102,0,J,7.237739176,1814.644722,0.012656156,5.037372366,2.180187382,0.58486998,0.62,3995,38.49633851,62.49799302,11.3869,13.24,10.228
12,18,50361140,0,J,36.14969821,1814.635173,0.039771095,7.936895724,4.294337688,1.64789,1.2309999,6288,40.70300777,61.65595669,11.7781,12.121,11.012
12,18,50448001,0,J,43.15047812,1801.333551,0.082620156,22.41564303,17.94894933,1.36474,1.233,6293,40.47488307,63.60398981,11.4935,11.924,10.777
12,18,50448007,0,J,33.10391553,1801.319535,0.051505494,12.78317734,7.517806841,1.32605,1.171,6158,40.4752983,63.60508824,11.6905,11.903,10.952
12,18,50940698,0,J,18.04979817,1814.711278,0.010325372,4.292707239,0.507816442,1.61483,1.46,6793,41.68403197,62.05912466,11.4852,11.728,10.829
12,18,52041547,0,,9.958437804,1801.988098,0.005041775,2.519075639,0.378113578,1.27499,1.54,7003,14.11277668,65.60354048,11.0807,11.913,10.427
12,18,52704607,0,J,27.02377446,1801.934536,0.011944185,5.889925302,0.805211755,2.24789,1.0700001,5896,17.10225701,60.37608626,11.3948,12.512,10.579
12,18,52714826,0,,21.05619542,1801.839453,0.012304928,3.526680646,0.383068142,1.72563,,7091,17.10596654,63.0030467,11.9512,12.8,11.01
12,18,53615601,0,J,14.19072594,1814.384614,0.008464793,5.918209834,0.52617765,1.40218,0.89600003,5246,17.86119503,65.88902508,11.8901,12.729,11.055
12,18,53708129,0,,14.19863486,1804.733661,0.010217062,3.498852359,1.032853853,1.277,1.242,6311,17.88875407,61.36423426,11.9356,12.477,11.296
12,18,53708157,1,,25.5553459,1804.735701,0.006314202,3.82049367,0.482608402,2.9236801,1.39,6632,17.88535901,61.35423373,11.5035,12.316,10.762
12,18,53969431,0,,9.433111305,1801.915376,0.005574159,4.703417746,0.38845185,1.14861,1.02,5709,18.5324244,61.03183932,11.6993,12.377,10.93
12,18,54056563,0,,14.2181062,1801.96275,0.020004968,4.182310845,1.661306964,0.91386098,0.82800001,4997,18.8454594,65.31358602,11.9492,12.766,11.08
12,18,54882791,0,,14.29161306,1801.945304,0.007786834,3.411264259,0.307646421,1.47234,1.092,5959,21.12587189,63.68497198,11.5961,12.32,10.883
12,18,54993931,0,J,36.86827949,1814.627851,0.028767527,8.25975176,4.023437306,1.9761,3.1900001,11966,21.10015347,60.21133872,11.3846,11.854,10.928
12,18,63310647,0,Blend,13.59675265,1813.62598,0.015153529,7.282156339,2.287125578,1.00412,0.75,4695,30.06673272,35.26887111,11.2999,12.236,10.377
12,18,63344656,0,J,19.6225236,1800.715212,0.012829919,6.686043805,0.713596465,1.57489,1.3,6437,30.19687017,34.80497223,11.3859,12.188,10.808
12,18,63346828,0,J,24.63097761,1814.797142,0.032183806,3.721607377,0.601899659,1.24816,1.28,6387.3901,30.38402038,31.93756692,11.9445,12.526,11.387
12,18,63465688,0,J,18.68000863,1800.697505,0.01170418,9.087577525,1.756660264,1.56969,1.41,6684,31.2949429,34.48667021,11.351,11.826,10.833
12,18,63507012,0,J,11.70583261,1800.69212,0.007591077,3.548492075,0.91426592,1.2214,1,5624.3599,31.88754687,33.5383137,11.5581,12.247,10.831
12,18,63719344,0,,11.64147694,1814.191734,0.005250538,8.313918959,0.609736022,1.4605401,1.0700001,5895,33.95865002,34.94545197,11.5659,12.364,10.889
12,18,65178388,0,,16.18878032,1802.164304,0.007620155,2.971330103,0.299586929,1.68593,1.234,6295,357.9551811,59.79822926,11.571,12.303,10.785
12,18,65179821,0,J,18.15042764,1801.901795,0.007672994,8.935561732,0.745799902,1.8837,1.49,6859,358.2686006,59.49547747,11.2459,11.761,10.636
12,18,67421264,0,,14.02953682,1800.785932,0.003351603,3.204253709,0.235909541,2.2030499,0.98000002,5551.6099,28.79183252,40.22903527,11.0514,11.646,10.38
12,18,67467498,0,J,16.55626533,1814.461992,0.004753963,8.935359877,0.621890149,2.18294,1.33,6496.4702,29.24707413,36.46776638,11.594,12.062,11.024
12,18,67955573,0,,19.55942796,1814.7741,0.054991021,3.708086748,0.725843489,0.758259,0.78899997,4852,26.26204464,38.87627926,11.9723,12.753,11.089
12,18,68151973,1,EB,32.57715324,1804.28504,0.034422231,3.331262758,1.442036394,1.5962501,1.3099999,6459,44.42796136,39.82653097,11.9508,12.447,11.417
12,18,71973503,0,,23.07730632,1814.623583,0.015778798,5.331161931,0.621239784,1.67015,1.048,5822,26.54078208,58.72223635,11.3694,12.066,10.585
12,18,73487678,0,Blend,27.74755572,1812.234183,0.064842862,5.473757069,2.254110606,0.99060601,1.053,5840.0601,38.45394678,34.36074302,11.6615,12.296,11.06
12,18,73692472,0,J,12.21391564,1814.815961,0.008209947,6.792389315,0.899018066,1.22544,1.11,6017,40.07322986,35.06647163,11.4824,11.999,10.879
12,18,73727867,0,,10.87037055,1813.639315,0.003361039,5.570366045,0.533643627,1.7045701,,6575.8301,40.21276322,31.03607301,11.2644,11.893,10.619
12,18,81914429,0,,9.036869085,1814.624827,0.009498301,4.799077375,0.675959934,0.842951,0.85000002,5076,48.09342515,65.36205509,11.4059,12.187,10.567
12,18,82002054,0,J,17.94424958,1790.939589,0.009646109,5.02030892,0.630732186,1.6609499,1.54,7007,48.07963146,63.39619793,11.5998,12.416,10.944
12,18,82173323,0,J,17.60014366,1814.57933,0.028013224,10.85088251,3.469313159,0.95596498,0.86400002,5130,49.38673206,62.58105453,11.8518,12.63,11.007
12,18,82236759,0,J,62.67152519,1801.332679,0.071808439,20.22614724,16.57910906,2.1261301,1.67,7363,49.29579247,63.06065875,11.8242,12.391,11.194
12,18,82374566,0,J,25.73385477,1814.776835,0.021748623,3.333254938,0.439846459,1.58634,1.2,6219,28.11798468,41.6191257,11.7146,12.196,11.185
12,18,82974695,0,,21.93990601,1802.317445,0.013060623,2.450115745,0.285204565,1.74526,0.995,5621,2.28482454,64.51743442,11.5796,12.36,10.777
12,18,83215067,0,J,8.220847775,1802.138898,0.007555515,4.099444869,0.355305855,0.85978901,0.977,5549,2.796535654,65.88572488,11.8575,12.514,11.181
12,18,83420356,0,,24.11290025,1791.782797,0.012054247,1.779933188,0.22316615,1.99658,1.52,6959,3.034642027,63.67647182,11.2988,12.069,10.682
12,18,83522746,0,,10.19911078,1802.038662,0.011907575,2.316308107,0.592449803,0.84968501,0.86900002,5147,3.203156286,64.10651383,11.6779,12.393,10.891
12,18,83529194,0,,26.06046169,1802.195238,0.01323265,5.869600034,0.787191872,2.05952,1.13,6070,3.138575334,62.56221832,11.8213,12.537,11.065
12,18,83732519,0,J,10.09662747,1802.031006,0.00281384,11.7592445,0.637019594,1.73035,0.99400002,5615,3.414191858,65.46357893,11.6142,12.383,10.833
12,18,83800883,0,J,13.10021052,1802.062512,0.013113074,2.483145361,0.328503285,1.04,1.29,6413,3.778714996,65.54301813,11.0288,11.735,10.394
12,18,83803270,0,,15.31296043,1802.237776,0.009852766,2.615833722,0.426820492,1.40245,1.303,6441,3.809841381,64.71303395,11.5131,12.237,10.736
12,18,83804030,0,J,29.51730544,1801.952779,0.01418377,4.204604998,0.832379807,2.25314,1.156,6122,3.798043205,64.48813366,11.1357,11.553,10.483
12,18,83969577,0,J,27.99209367,1802.100431,0.067596899,5.057599599,1.079339883,0.97876698,1.002,5647,3.869090859,64.47584187,11.7812,12.408,10.978
12,18,83970520,0,,14.08893045,1802.260727,0.014593871,3.778865455,0.465102499,1.06023,1.049,5825,3.933384115,64.74639153,11.7068,12.379,11.026
12,18,83971040,0,J,25.61316617,1802.25896,0.009087929,6.243355428,0.578168728,2.4425199,2.01,8201,3.902783833,64.91439586,11.3974,11.621,10.787
12,18,84056923,0,J,56.89972516,1802.229988,0.130065156,6.781715592,5.72924786,1.4342901,,6413,4.12164987,64.79709433,11.7136,12.442,10.879
12,18,84222157,0,J,19.33019809,1802.150696,0.016176746,3.675499292,0.528346798,1.38165,1.665,7340,4.531462103,64.44211311,11.4363,11.837,10.749
12,18,84223335,0,J,28.82766044,1802.043609,0.012034257,3.66860798,0.40114128,2.3889501,1.71,7463,4.38227432,64.79967663,11.7059,12.32,11.053
12,18,85434247,0,,9.927763922,1813.946287,0.00941967,4.134725285,0.427894287,0.92991,1.001,5645.1699,46.69541024,30.02234316,11.7896,12.467,11.059
12,18,94278063,1,Not sure what this is. Seems variable,27.21781603,1800.117441,0.018715546,9.227403947,2.583316302,1.80867,1.39,6622,58.11560803,35.7568623,11.6285,11.358,10.941
12,18,94278637,0,,14.79145261,1814.335012,0.008625358,4.147978983,0.376936115,1.44787,1.14,6087.7002,58.12858033,35.05182741,11.6232,12.275,10.872
12,18,94612803,0,,16.19976662,1813.957536,0.027766754,6.592218716,2.665024761,0.88379902,0.97299999,5533.02,59.57607062,34.6673901,11.4468,12.205,10.673
12,18,94668451,0,,41.99156856,1814.257329,0.08112249,19.88995523,16.6046478,1.34029,1.14,6092.9302,59.69158644,33.95158036,11.7501,12.599,10.845
12,18,94672218,0,J,29.79112222,1814.276785,0.017673437,8.668526167,1.051537265,2.0372,1.41,6665.1899,59.92117804,30.3138268,11.5851,12.426,10.771
12,18,101128203,0,J,17.80509712,1813.957443,0.005048669,5.495713168,0.475706795,2.2780499,1.33,6492.0898,54.71939455,30.77204255,11.173,12.75,9.8459997
12,18,116009412,0,Blend,15.86313365,1798.029773,0.030643731,6.46371612,3.523552166,0.823807,0.94300002,5417,44.27387595,48.47734083,11.3,11.945,10.602
12,18,116495901,0,J,22.78517876,1792.231014,0.023427791,3.273968022,0.690806961,1.3533,1.066,5881,45.97733111,48.3555096,11.4103,12.075,10.73
12,18,116613967,0,Variable source,34.32550229,1812.878685,0.035616873,17.59592937,6.955311704,1.65347,1.567,7075.9199,46.16129094,48.62047846,11.9695,12.641,11.317
12,18,116614856,0,,16.75189597,1792.06458,0.012680004,6.616175236,0.979401953,1.35242,1.344,6527.6499,46.19598656,48.03002673,11.1734,11.734,10.588
12,18,125755732,0,,6.090749481,1813.778879,0.004638233,4.40347849,0.435394175,0.813021,,5049.3599,59.828187,28.870979,11.531,12.782,10.754
12,18,126095056,0,Variable source,19.30643662,1800.472191,0.010199862,7.141014213,1.470088243,1.73785,1.52,6952,47.70407284,34.53887201,11.5304,12.056,11.049
12,18,129817726,0,J,19.47716903,1800.748893,0.00643901,7.128037805,1.066676077,2.2066,1.33,6500.3501,35.61530596,41.57763673,11.4791,11.978,10.941
12,18,129905252,0,J,19.31784249,1800.793049,0.017000984,4.057948731,0.896097911,1.34688,1.22,6264.7002,36.17328595,39.76767203,11.9352,12.202,11.415
12,18,130083165,0,J,33.38343798,1814.736014,0.070484403,10.40716046,8.59600869,1.1431201,1.24,6314.7002,37.54041724,36.97125793,11.2101,11.841,10.672
12,18,130087006,0,,34.43607911,1814.682456,0.034332878,1.713719574,0.281923703,1.68953,,6507.5498,37.69606163,40.97397531,11.3971,11.798,10.849
12,18,139354326,0,,45.47732532,1800.784193,0.086318752,7.974035222,6.421990328,1.40718,1.27,6362.4199,38.0834232,38.03460373,11.9703,12.365,11.435
12,18,139409215,1,PC,15.06690518,1804.957446,0.032653436,7.192038261,3.654731403,0.75799602,0.75599998,4721.98,38.77772659,36.26946178,11.1855,11.987,10.289
12,18,149857603,0,,22.78393183,1799.372006,0.034625486,2.066114933,0.403012257,1.1131099,,5727,58.76381401,26.48396448,11.5492,12.509,10.94
12,18,160223846,0,,21.66805643,1814.075022,0.031400317,4.610011013,0.718988889,1.11163,0.91799998,5326,261.863022,84.81027085,11.7279,12.401,10.954
12,18,177994853,0,Blend,22.30926205,1812.743933,0.020631364,10.53012844,5.78379197,1.41198,0.94,5408,49.1295688,41.76007525,11.9181,12.586,11.201
12,18,178143624,1,PC,19.14653224,1813.37769,0.02574041,5.082674925,2.27998916,1.0849,0.85000002,5078,50.13768454,39.35039459,11.0034,11.831,10.22
12,18,178145264,0,Blend,14.36550796,1794.701303,0.005603442,7.688403444,1.797246815,1.74462,,7144,50.12360088,41.23723488,11.0607,11.444,10.585
12,18,184564989,0,J,55.63545475,1814.837448,0.082744065,13.37828296,12.09992825,1.7582901,1.1900001,6210.5098,31.28188196,39.57146443,11.4822,12.083,10.906
12,18,184657892,0,J,8.31200327,1814.807274,0.008693078,2.698269425,0.332406155,0.81045002,0.884,5199,31.94353655,39.25336045,11.2669,11.984,10.511
12,18,184677779,0,J,12.09889118,1800.762942,0.007801762,6.003917521,0.55567213,1.24525,0.79000002,4848,32.35624771,36.208435,11.9977,12.697,10.955
12,18,184689980,0,J,23.80628826,1814.700664,0.065480493,20.63971118,16.29295488,0.845752,0.72899997,4602.8301,32.82757885,40.5871313,11.6845,12.459,10.767
12,18,186984569,0,,27.77307842,1814.80416,0.024851304,1.858333594,0.280350023,1.6016099,1.16,6139.3901,34.202037,39.67927743,11.3024,11.467,10.736
12,18,187086373,0,J,33.66154195,1800.586632,0.041566591,4.464214082,1.951123121,1.50096,1.37,6582.4302,59.20054308,36.61732985,11.5168,12.186,10.817
12,18,189714440,0,J,67.80617398,1814.770701,0.093171395,13.78180339,12.17323231,2.01946,1.15,6101.0698,26.15230469,39.06285728,11.0535,11.787,10.465
12,18,192780552,0,J,25.54346018,1792.097956,0.05042535,7.088429823,1.414772151,1.0341001,1.039,5788.4399,48.39074662,47.81076586,11.5171,12.243,10.744
12,18,194810187,0,J,22.02591483,1814.301882,0.024753149,5.383176965,0.922728829,1.2727,1.671,7354.9399,52.16686845,37.01611893,11.1643,11.91,10.349
12,18,194857312,0,,19.16142558,1814.010003,0.007804728,2.724980119,0.327053245,1.97177,1.1,5970,52.25904188,36.27502306,11.8744,12.55,11.122
12,18,198159840,0,J,12.24053037,1813.914702,0.010946281,3.942998372,1.352165908,1.06359,1.16,6131,243.180376,64.71531623,11.9328,12.486,11.373
12,18,198180917,0,J,17.42845105,1814.566254,0.013663602,4.625741336,0.605521983,1.35545,1.23,6276,244.8471436,62.9296237,11.8675,12.408,11.336
12,18,198184353,0,J,9.269258254,1814.58477,0.006807261,5.73790716,0.469380461,1.02133,1.22,6258,245.3667351,60.74367539,11.974,12.494,11.422
12,18,198184954,0,J,12.56156364,1814.597471,0.007352424,6.042105978,0.50653684,1.33179,1.15,6108,245.6618132,61.3345149,11.8756,11.991,11.32
12,18,198206084,0,J,7.791884828,1814.561327,0.006141742,5.497324848,0.447233757,0.90386599,1,5645,247.1464313,61.24225338,11.5313,11.858,10.891
12,18,198210680,0,J,17.18297767,1814.603022,0.014429487,6.288868841,0.813087281,1.30041,1.1900001,6209,248.0307244,62.61496244,11.1691,11.4,10.479
12,18,198239144,0,J,7.76444417,1814.596321,0.006905832,5.835507305,0.592637756,0.84939498,0.949,5439,249.1210906,62.47934535,11.7784,12.406,11.073
12,18,198353806,0,J,22.90198968,1814.581001,0.011611742,6.43108235,2.569535569,1.93211,1.35,6546,256.1170461,59.22410286,11.9712,12.516,11.474
12,18,198357368,0,J,6.795069565,1814.640412,0.005187534,4.28140884,0.35293499,0.85767102,0.96899998,5515,256.3288178,59.37846575,11.7737,12.526,11.1
12,18,198387469,0,J,11.48353154,1814.634404,0.005176006,4.06024859,0.303086694,1.4510601,1.09,5954,258.1928202,59.55467939,11.8122,12.43,11.211
12,18,198459267,0,,13.88749151,1814.595711,0.011960507,2.554888643,0.271212639,1.1544,1.0599999,5860.8799,261.9851444,56.84855617,11.2205,11.785,10.679
12,18,198537243,0,J,23.2249536,1814.489653,0.04939527,9.701857727,1.823421734,0.94999099,0.93000001,5381,237.0880407,62.78231269,11.9892,12.606,11.326
12,18,198537427,0,J,19.86824856,1814.550127,0.041532866,7.23949189,1.384438139,0.88628,0.97000003,5502,236.9573704,62.03865051,11.374,11.872,10.696
12,18,198538568,0,,13.09721482,1814.602704,0.0081444,6.335511254,0.6033276,1.31934,1,5647,237.3019402,62.62309965,11.6104,12.2,10.958
12,18,198553698,0,,7.504334366,1814.630275,0.00809747,4.620403515,0.897523739,0.75813198,0.74299997,4668,237.4783798,62.72373382,11.6722,12.521,10.769
12,18,198557734,0,,19.901031,1801.314082,0.008164166,6.006842664,1.448610103,2.00229,1.1,5989,238.3006589,62.10173586,11.5721,12.203,10.968
12,18,199616983,0,,19.50092689,1814.5425,0.023981338,9.002511249,1.223225998,1.1447901,1.13,6057,249.7641826,58.88751835,11.1278,12.09,10.561
12,18,199658286,0,J,65.78633729,1814.631434,0.092318815,9.148438542,7.849308887,1.96833,1.3200001,6480,250.7758247,57.70265347,11.5313,12.018,11.02
12,18,199661685,0,J,37.37127321,1814.592163,0.10333496,13.71420883,12.07196148,1.05687,1.166,6146,251.2104899,57.6247102,11.5161,12.03,10.985
12,18,199709243,0,J,20.11675767,1814.649566,0.009168925,2.079498634,0.478042726,1.90988,1.42,6688,253.4744177,57.10868401,11.0909,11.589,10.617
12,18,200798492,0,Blend,35.49863284,1806.24015,0.037341292,6.251969085,2.484875638,1.67003,1.1799999,6175.5698,53.92576279,39.25877664,11.7925,12.362,11.167
12,18,202354617,0,,38.38019977,1801.328874,0.229738153,8.781933251,4.513499956,0.72794402,0.87,5149,236.4461053,60.17352677,11.6733,12.387,10.876
12,18,202984491,0,J,22.13192736,1814.57588,0.007935362,6.158395256,0.554613519,2.25862,1.37,6586,37.58319832,43.113892,11.5021,12.007,11.009
12,18,207396719,0,,19.03827011,1814.62118,0.042682725,2.569232127,0.464375746,0.83773899,0.91000003,5299,241.7374516,59.24336505,11.5456,12.603,10.833
12,18,207425453,0,,7.612180075,1814.583895,0.004218661,4.199565815,0.401625302,1.0654401,,5601,242.8849401,59.47359479,11.7388,12.334,11.027
12,18,207428586,0,,13.63827663,1814.653687,0.023277206,3.482466102,1.570420058,0.81264597,1.02,5704,243.1616345,59.53066065,11.725,12.312,11.095
12,18,207438448,0,J,7.976354331,1814.567317,0.006482755,3.220809538,0.28185031,0.90060002,1.036,5778,244.7163379,59.62398698,11.727,12.376,11.135
12,18,207494169,0,,12.93028339,1814.231063,0.003802196,5.752788097,0.371020849,1.90633,1.03,5771.7402,246.717872,58.47029213,11.1199,11.661,10.489
12,18,219738545,0,J,10.37054175,1814.612259,0.009536608,4.304706461,0.418601124,0.96540999,1.01,5681,241.6784743,61.31935257,11.057,11.69,10.399
12,18,219750801,0,J,12.02838909,1814.611959,0.00795827,4.912475904,0.683620827,1.22576,1.29,6414,261.000102,63.64927497,11.6861,12.145,11.177
12,18,219809233,0,,24.40596235,1814.307937,0.050302651,2.531041692,0.488973765,0.989254,1.085,5940,266.7976337,65.43341181,11.8211,12.336,11.204
12,18,219819595,0,,9.489179607,1813.948126,0.003608249,11.82876673,0.771099512,1.43611,0.958,5473,267.9418823,62.83418857,11.2843,11.861,10.603
12,18,219844890,0,J,22.26916401,1814.386669,0.010044301,2.364655897,0.743938322,2.02,1.1900001,6206,254.945085,68.41618923,11.3452,12.07,10.764
12,18,219858684,0,,10.18678639,1814.638167,0.009950308,3.596812327,0.453929535,0.92838103,0.90399998,5272,257.8592931,65.95066825,11.8427,12.505,11.096
12,18,219875126,0,Blend,5.925695757,1806.582833,0.006131254,5.347975235,0.988544326,0.68797398,0.69,4401,260.3246782,70.44754176,11.1117,12.109,10.089
12,18,224597223,0,J,12.85081657,1814.622271,0.017710932,3.484363039,1.874829198,0.87784398,0.98500001,5578,254.7620677,59.3888538,11.4934,11.701,10.832
12,18,229407248,0,,18.62284325,1795.003099,0.015716274,3.09827891,0.385351425,1.35045,1.2,6231,292.8514894,64.30815863,11.6472,12.208,11.063
12,18,229449419,0,Blend,12.11153247,1799.918574,0.011070508,9.3699869,3.664627483,1.04646,1.08,5937,294.083959,62.49343276,11.3722,11.449,10.813
12,18,229455714,0,,31.15807051,1801.317717,0.077908755,20.33821111,16.14057163,1.01481,0.94700003,5432,294.4238449,60.04303505,11.7453,12.355,11.061
12,18,229487081,0,,15.26589252,1801.613882,0.011129037,3.847361768,0.378837819,1.3155299,1.3200001,6476,296.0905598,61.80776361,11.2879,11.714,10.781
12,18,229674420,1,EB,33.96585058,1808.952117,0.041858991,8.453433462,4.47745201,1.50923,1.02,5712,252.7285602,74.31057204,11.8842,12.465,11.252
12,18,229737336,0,,38.30152681,1801.594957,0.032935849,7.519427002,3.77658019,1.91862,1.09,5961,279.3487724,69.82774024,11.6193,11.898,11.012
12,18,229779794,0,,13.75320553,1792.456122,0.008063191,3.790999289,0.371082569,1.39238,1.26,6356,283.0761416,69.87997222,11.5019,12.117,10.937
12,18,229940491,1,,12.92775598,1811.437107,0.006172837,2.673615432,0.436073495,1.49585,1.023,5730,288.04946,63.65696594,11.1169,11.427,10.501
12,18,230073587,0,,8.403455394,1801.30415,0.012159507,6.529146183,0.976441985,0.69279897,0.71100003,4522,243.9012842,67.2556816,11.326,12.279,10.36
12,18,230078848,0,J,16.88162317,1814.642013,0.025303157,3.253853338,0.457690098,0.96479303,1.0700001,5906,245.3042295,66.67862856,11.1809,11.44,10.578
12,18,230087884,0,J,13.12494688,1814.55648,0.012892728,4.6999891,0.498061055,1.05083,1.12,6042,246.9137298,70.25145277,11.6797,11.845,11.084
12,18,230088907,0,J,12.08678587,1814.607664,0.013756361,5.868457243,0.639354394,0.93684202,1.05,5815,247.3190723,69.18568944,11.7732,12.254,11.147
12,18,230089470,0,J,13.84546924,1814.586191,0.019999348,6.857979429,0.899944582,0.89003497,1,5624,247.316557,66.82026209,11.6988,12.329,11.039
12,18,230112732,0,,8.360476779,1814.455234,0.006717072,12.1227463,0.951652854,0.92736,1.0829999,5933,248.4931789,68.31538492,11.3806,11.717,10.811
12,18,230114174,0,J,20.93224933,1814.619457,0.021754335,4.84239512,0.645819186,1.29018,1.25,6326,248.8179766,68.68240433,11.9882,12.503,11.455
12,18,230125546,1,EB,20.14903899,1806.897189,0.00982183,7.95801837,1.882632555,1.8482701,1.1900001,6204,251.0051314,67.7097799,11.8897,12.009,11.329
12,18,232604458,0,,19.32045099,1814.613488,0.008429661,5.995400552,1.077898754,1.91302,1.0599999,5851,257.8321164,62.63856185,11.9197,12.9,11.335
12,18,232982328,0,J,6.324286784,1801.325658,0.004990434,6.533814965,0.480025473,0.81386,0.72399998,4584,241.75944,66.81980513,11.666,12.599,10.703
12,18,233058265,1,,29.39677398,1795.536571,0.03147056,3.224324196,1.587841183,1.5064501,1.09,5952,269.477568,64.06910241,11.733,12.687,11.147
12,18,233085294,0,J,10.4504358,1814.4442,0.011703596,2.463826077,0.256103762,0.87817699,0.99199998,5606,272.0056223,65.00712487,11.6936,11.834,11.046
12,18,233161762,1,EB,24.10364125,1811.444031,0.023052651,2.446195272,0.808633674,1.44321,1.26,6344,275.2790049,60.36254766,11.5158,12.19,11.001
12,18,233512322,0,,16.33395594,1792.113578,0.005917446,5.115288125,0.405185938,1.93033,0.94999999,5429,270.7812245,51.24602863,11.8046,12.492,11.066
12,18,233659307,0,J,8.835902369,1814.609011,0.007691849,4.846171394,0.445001894,0.91588902,0.97000003,5522,259.9141278,62.75769903,11.8887,12.555,11.221
12,18,233682617,0,J,16.28568722,1814.635002,0.00986292,3.173874149,0.380770723,1.49077,1.14,6094,260.5062631,61.77724004,11.7848,12.324,11.203
12,18,235991353,0,J,12.18655907,1801.168343,0.00679523,3.790876652,0.485366441,1.34396,1.13,6053,302.4035619,83.26621246,11.3046,11.598,10.705
12,18,235993314,0,J,8.477043417,1814.193752,0.008068573,8.425200496,0.746758717,0.85793298,1.045,5813,302.9186834,81.71932532,11.7489,12.37,11.036
